Date,Open,High,Low,Close,Volume,Symbol,Daily_Return,Volatility,SMA_20,SMA_50,SMA_200,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Middle,BB_Upper,BB_Lower,Volume_MA,Volume_Ratio
2022-04-26 13:30:00,65.19000244140625,66.04000091552734,60.79999923706055,61.36000061035156,2796900,BLDR,-0.06818523869114579,0.03641803887476976,63.027999305725096,,,62.649917758038235,62.80687476436234,-0.15695700632410592,-0.3519095131518221,47.32217674731591,63.027999305725096,69.16143566832265,56.89456294312754,2728665.0,1.0250067340622613
2022-04-27 13:30:00,61.43000030517578,62.209999084472656,59.31999969482422,60.41999816894531,1879200,BLDR,-0.01531946597222933,0.03510542131584089,62.45649929046631,,,62.29793227708679,62.590216940688336,-0.29228466360154925,-0.3398958984111591,51.08401039652025,62.45649929046631,67.07071537648181,57.84228320445081,2713785.0,0.6924645835981849
2022-04-28 13:30:00,60.70000076293945,64.5199966430664,59.959999084472656,63.970001220703125,2063900,BLDR,0.058755431303247674,0.036346288562109696,62.25749950408935,,,62.560811203300375,62.71340378628022,-0.15259258297984246,-0.30221279353560226,58.00156846349094,62.25749950408935,66.16302477228353,58.35197423589518,2711095.0,0.7612791141586702
2022-04-29 13:30:00,63.31999969482422,64.58000183105469,61.36000061035156,61.56999969482422,1847300,BLDR,-0.03751760950572214,0.03557173407397768,62.1089994430542,,,62.405561482102414,62.61284990674721,-0.20728842464479413,-0.28313784084016946,53.05248022104275,62.1089994430542,65.87237290534947,58.34562598075893,2619170.0,0.7052997705379949
2022-05-02 13:30:00,61.7400016784668,63.36000061035156,60.59000015258789,63.279998779296875,2049400,BLDR,0.0277732514690332,0.036162335850975315,62.06299953460693,,,62.54218811936974,62.67071813991976,-0.1285300205500164,-0.2520990154150547,54.371965333106374,62.06299953460693,65.74026405500362,58.38573501421023,2563145.0,0.7995645973988986
2022-05-03 13:30:00,63.22999954223633,65.06999969482422,62.560001373291016,64.83000183105469,2516500,BLDR,0.024494359697505574,0.036501390586683405,62.0584997177124,,,62.898792535056764,62.85567103805287,0.043121497003895115,-0.19287592211474427,57.51502944731998,62.0584997177124,65.72123550057353,58.395763934851274,2563690.0,0.981592938303773
2022-05-04 13:30:00,65.20999908447266,68.91999816894531,64.19000244140625,68.61000061035156,2424800,BLDR,0.05830631918147189,0.037654622124291,62.35699977874756,,,63.78720662170285,63.34291407910621,0.4442925425966422,-0.06513336662527745,60.175327963615864,62.35699977874756,67.04800427381488,57.665995283680225,2544045.0,0.9531277945162133
2022-05-05 13:30:00,67.26000213623047,68.51000213623047,64.83999633789062,65.91000366210938,2473100,BLDR,-0.039352819184129584,0.03740976556565868,62.65550003051758,,,64.1168572268901,63.55800030810382,0.5588569187862831,0.05990655283642627,57.04957555405111,62.65550003051758,67.45738845489085,57.85361160614431,2442405.0,1.0125675307739708
2022-05-06 13:30:00,65.1500015258789,65.66000366210938,62.63999938964844,65.08999633789062,2629500,BLDR,-0.012441318140756774,0.03759871291207966,62.91649990081787,,,64.2677586836657,63.68512553020548,0.5826331534602218,0.164613899732598,56.28110751088641,62.91649990081787,67.64783923150061,58.18516057013513,2412255.0,1.0900588868092305
2022-05-09 13:30:00,63.63999938964844,66.4800033569336,63.11000061035156,64.75,2967800,BLDR,-0.005223480673215319,0.037651235267064063,63.160999870300294,,,64.34244708676728,63.77270892467907,0.5697381620882069,0.24573918043690188,51.768791751867795,63.160999870300294,67.72989692353114,58.592102817069446,2451325.0,1.2106921766799588
2022-05-10 13:30:00,69.1500015258789,71.5999984741211,64.48999786376953,65.12999725341797,4515400,BLDR,0.0058686834504706464,0.037573285354427714,63.37949981689453,,,64.46429532163702,63.883437617685374,0.5808577039516507,0.3128293280037833,50.228160671864174,63.37949981689453,67.88242738082823,58.87657225296083,2546035.0,1.7735027208973955
2022-05-11 13:30:00,65.33000183105469,68.0,62.91999816894531,62.9900016784668,2903000,BLDR,-0.03285729564250617,0.0384114271921766,63.51249980926514,,,64.23639417623016,63.81109345152727,0.42530072470289326,0.3353414432788808,50.99272392508397,63.51249980926514,67.78754822249539,59.23745139603488,2572325.0,1.1285510190197583
2022-05-12 13:30:00,62.470001220703125,65.01000213623047,61.5,64.0,3544400,BLDR,0.016034264083508942,0.03803584847361801,63.60699977874756,,,64.19987850597319,63.826284971995946,0.3735935339772425,0.34299671352251276,54.28099252760612,63.60699977874756,67.83480828140226,59.37919127609286,2661335.0,1.3318127932034112
2022-05-13 13:30:00,64.88999938964844,69.1500015258789,64.88999938964844,66.88999938964844,3549800,BLDR,0.045156240463256836,0.03896440434611645,63.893499755859374,,,64.61516107705754,64.07111010769265,0.5440509693648892,0.3832279643586962,51.81184847755017,63.893499755859374,68.19898867693956,59.58801083477918,2748910.0,1.2913482071075444
2022-05-16 13:30:00,67.27999877929688,67.77999877929688,64.1500015258789,66.72000122070312,3150700,BLDR,-0.002541458670899943,0.03892144630346347,64.1894998550415,,,64.93992082339238,64.28155779747235,0.658363025920039,0.43827730733741893,60.992619389241554,64.1894998550415,68.4127166243319,59.9662830857511,2777535.0,1.134351142289836
2022-05-17 13:30:00,68.37999725341797,69.30999755859375,65.48999786376953,68.36000061035156,3281700,BLDR,0.024580326133740282,0.03799741476736567,64.42599983215332,,,65.46737626755774,64.60384795729303,0.8635283102647122,0.523355117250699,65.82935461938956,64.42599983215332,69.02989526070571,59.82210440360094,2778435.0,1.1811325440400802
2022-05-18 13:30:00,67.2699966430664,67.51000213623047,62.77000045776367,62.9900016784668,3478700,BLDR,-0.07855469403070192,0.041990783546223966,64.32600002288818,,,65.08545175949659,64.47694524337521,0.6085065161213805,0.5403898194863807,48.178438840949894,64.32600002288818,68.96506299512114,59.68693705065521,2770330.0,1.2556987795677772
2022-05-19 13:30:00,62.47999954223633,64.55000305175781,62.119998931884766,62.709999084472656,3038300,BLDR,-0.00444519108641106,0.040980529938706226,64.3420000076294,,,64.7193567815956,64.3386343651938,0.38072241640179527,0.508449705167254,52.30024172073389,64.3420000076294,68.95508301776594,59.72891699749284,2792295.0,1.0881013646480762
2022-05-20 13:30:00,63.75,63.97999954223633,58.66999816894531,60.81999969482422,4469600,BLDR,-0.03013872456133415,0.0414159621284645,64.3125,,,64.11856598381968,64.06435962808084,0.054206355738841694,0.4175859379486729,45.072115531569686,64.3125,69.01127916579533,59.61372083420468,2936205.0,1.5222370372640874
2022-05-23 13:30:00,61.18000030517578,63.15999984741211,60.220001220703125,62.5,2477200,BLDR,0.027622497757407105,0.038426985300976726,64.14500007629394,,,63.86924341528391,63.94288976599208,-0.07364635070816661,0.31932641928699923,45.35671008439775,64.14500007629394,68.85184004954625,59.43816010304163,2902860.0,0.8533653018058053
2022-05-24 13:30:00,62.0099983215332,62.290000915527344,57.209999084472656,59.040000915527344,3996300,BLDR,-0.0553599853515625,0.0373546485106971,64.02900009155273,,,63.125494444775256,63.56354465725577,-0.4380502124805119,0.16783498360090218,30.68226899587637,64.02900009155273,69.1232445531203,58.934755629985155,2962830.0,1.3488117779285345
2022-05-25 13:30:00,58.70000076293945,62.68000030517578,58.650001525878906,62.2400016784668,2681900,BLDR,0.0542005540873538,0.03916786070461679,64.12000026702881,,,62.989142458286736,63.46147640424319,-0.47233394595645706,0.03979030485284134,42.7384190241588,64.12000026702881,69.00345894900957,59.23654158504805,3002965.0,0.893084001978045
2022-05-26 13:30:00,62.90999984741211,66.58000183105469,62.880001068115234,66.2699966430664,2025000,BLDR,0.06474927467737945,0.03964326994517229,64.23500003814698,,,63.49427272003502,63.677405158275505,-0.18313243824048442,-0.004797278239485798,52.071631169955594,64.23500003814698,69.21103284973165,59.258967226562305,3001020.0,0.6747705780034788
2022-05-27 13:30:00,67.1500015258789,68.0,65.55999755859375,66.76000213623047,1908900,BLDR,0.007394077531092336,0.038511988478738456,64.49450016021729,,,63.99701556628092,63.91374191915593,0.08327364712499019,0.012817865893079651,53.51030888000021,64.49450016021729,69.42647722877435,59.562523091660225,3004100.0,0.6354315768449785
2022-05-31 13:30:00,66.37000274658203,66.47000122070312,64.52999877929688,65.08999633789062,2834300,BLDR,-0.025015065082413135,0.038660634685409236,64.58500003814697,,,64.16525789822987,64.0036897509575,0.16156814727236224,0.04256921802308297,49.93315354616421,64.58500003814697,69.48949179480671,59.680508281487235,3043345.0,0.9313107781076414
2022-06-01 13:30:00,65.80000305175781,66.19999694824219,62.709999084472656,63.810001373291016,2077700,BLDR,-0.019665002867030323,0.038576689736023496,64.53400001525878,,,64.11057790056662,63.988913854932356,0.1216640456342688,0.05838873477502677,51.41087364713443,64.53400001525878,69.44896671993241,59.61903331058515,3021405.0,0.6876602110607483
2022-06-02 13:30:00,63.880001068115234,65.91999816894531,63.84000015258789,65.87000274658203,1753400,BLDR,0.03228336199587156,0.03690628856783471,64.39700012207031,,,64.38136402291744,64.13209954096827,0.24926448194916873,0.09656494840737123,53.10528513562889,64.39700012207031,68.97477267040755,59.81922757373307,2987835.0,0.5868463285288512
2022-06-03 13:30:00,64.5999984741211,66.12000274658203,64.06999969482422,65.80000305175781,1745200,BLDR,-0.0010626945787982622,0.03580993137947828,64.39150009155273,,,64.59968807137757,64.25879884441323,0.340889226964336,0.14543089386576272,48.00293825334678,64.39150009155273,68.96187701133792,59.82112317176754,2951440.0,0.59130458352533
2022-06-06 13:30:00,66.27999877929688,67.79000091552734,65.41000366210938,66.56999969482422,2224600,BLDR,0.01170207609961249,0.03575657854510735,64.46550025939942,,,64.90289741768814,64.43403403532754,0.46886338236059544,0.21011854563100088,49.73108366948445,64.46550025939942,69.13044416193975,59.80055635685909,2931195.0,0.7589396133658798
2022-06-07 13:30:00,65.66000366210938,67.69000244140625,65.30999755859375,67.66000366210938,1483400,BLDR,0.016373801596545556,0.03586129510276618,64.61100044250489,64.0107999420166,,65.32716763428226,64.67820068128654,0.6489669529957212,0.29788947981257785,48.71983019995206,64.61100044250489,69.48992587397198,59.732075011037786,2856975.0,0.5192205042046221
2022-06-08 13:30:00,67.33000183105469,67.62000274658203,65.02999877929688,65.5199966430664,1661600,BLDR,-0.03162883392277149,0.03666452514713363,64.6305004119873,63.93459983825684,,65.35683955481484,64.74181173948362,0.6150278153312172,0.3613178711405072,55.24677250033424,64.6305004119873,69.52126291661793,59.73973790735667,2714285.0,0.6121685821496269
2022-06-09 13:30:00,65.0,66.8499984741211,64.62000274658203,65.16999816894531,2050700,BLDR,-0.005341857326821686,0.03583642259683333,64.73950023651123,63.80099983215332,,65.32808987335302,64.77411982904746,0.553970044305558,0.39984865772856537,55.08684507285785,64.73950023651123,69.57315641866361,59.90584405435885,2671670.0,0.7675723423925859
2022-06-10 13:30:00,64.0,64.1500015258789,60.0099983215332,60.16999816894531,2972600,BLDR,-0.07672242044626276,0.03975559447619073,64.5480001449585,63.64539985656738,,64.53442394539125,64.42720203035762,0.10722191503363376,0.3413228815119902,48.809085155087175,64.5480001449585,69.79114394392168,59.3048563459953,2643080.0,1.124672730299499
2022-06-13 13:30:00,57.33000183105469,58.22999954223633,55.27000045776367,55.470001220703125,3864600,BLDR,-0.07811196761292127,0.041523706511597425,63.97700023651123,63.463999862670896,,63.13972881673431,63.753141980588794,-0.6134131638544815,0.15037455615353526,38.403171270186995,63.97700023651123,70.48180706412315,57.472193408899315,2658820.0,1.45350192942734
2022-06-14 13:30:00,55.77000045776367,57.34000015258789,54.439998626708984,55.099998474121094,3907500,BLDR,-0.006670321587156081,0.04150286502993955,63.39600009918213,63.28199989318848,,61.90272072692588,63.1027303489524,-1.2000096220265206,-0.11970354258514312,42.762672372547534,63.39600009918213,70.87242359054225,55.919576607822016,2696660.0,1.4490147070820942
2022-06-15 13:30:00,55.97999954223633,56.75,53.77000045776367,55.459999084472656,4300200,BLDR,0.006533586575699246,0.040933712515070365,62.751000022888185,63.09279991149902,,60.91144700782082,62.52889202073033,-1.6174450129095135,-0.41925295739743523,36.09515960778417,62.751000022888185,70.63874699114567,54.86325305463071,2747585.0,1.5650835187992365
2022-06-16 13:30:00,53.150001525878906,54.40999984741211,49.91999816894531,50.47999954223633,4546600,BLDR,-0.08979443967626388,0.04199376485787404,62.12549991607666,62.84959991455078,,59.30649142614813,61.62513810645668,-2.3186466803085537,-0.7991328390191601,18.831447245384908,62.12549991607666,71.73058570105565,52.52041413109769,2800980.0,1.623217588129869
2022-06-17 13:30:00,50.65999984741211,51.27000045776367,49.18000030517578,50.47999954223633,7775100,BLDR,0.0,0.042037315729413216,61.513999938964844,62.66039993286133,,57.948485465511425,60.78995160962413,-2.841466144112708,-1.20760047812355,17.230278796847315,61.513999938964844,72.43015254526276,50.59784733266692,3037820.0,2.559434067851288
2022-06-21 13:30:00,51.599998474121094,52.58000183105469,50.36000061035156,50.900001525878906,3881800,BLDR,0.00832016615394715,0.0419438875590189,61.01800003051758,62.48099998474121,,56.864046472877575,60.049464738910174,-3.185418266032599,-1.6031647934560465,19.92371253584666,61.01800003051758,72.92356130935262,49.11243875168254,3008430.0,1.2903075690642627
2022-06-22 13:30:00,49.04999923706055,51.20000076293945,48.90999984741211,50.02000045776367,5205400,BLDR,-0.017288822038007523,0.04113015621371749,60.39400005340576,62.284199981689454,,55.81106961004753,59.299131274914906,-3.4880616648673737,-1.980144745458407,20.267367557354504,60.39400005340576,73.24331705957174,47.544683047239786,3144840.0,1.6552193434324163
2022-06-23 13:30:00,50.06999969482422,51.77000045776367,49.90999984741211,51.119998931884766,2686200,BLDR,0.021991172811961945,0.04029387835587728,59.99799995422363,62.09139999389649,,55.08933934033744,58.6876783046912,-3.5983389643537578,-2.3037839860180314,16.82411368377629,59.99799995422363,73.4948686929079,46.50113121553936,3079335.0,0.8723312013795186
2022-06-24 13:30:00,51.66999816894531,54.45000076293945,51.66999816894531,52.79999923706055,3870800,BLDR,0.032863856421716964,0.038862322993249404,59.52599983215332,61.9407999420166,,54.73712198474229,58.24782975219748,-3.5107077674551945,-2.545168979055176,22.734900228257715,59.52599983215332,73.34905397405414,45.70294569025249,3138780.0,1.233218001898827
2022-06-27 13:30:00,53.0,54.529998779296875,52.779998779296875,53.439998626708984,2963800,BLDR,0.012121200736670001,0.03533796216065304,58.88449993133545,61.76739990234375,,54.53755918229471,57.88888002946939,-3.3513208471746836,-2.706399479186609,22.311271114163006,58.88449993133545,72.58000359478726,45.18899626788364,3185720.0,0.9303391384051329
2022-06-28 13:30:00,53.63999938964844,54.790000915527344,52.56999969482422,52.650001525878906,2361100,BLDR,-0.014782880260689968,0.035107789420758824,58.17899990081787,61.59719993591309,,54.247159093498425,57.49797737411707,-3.2508182806186454,-2.815283307820503,17.941051285427307,58.17899990081787,71.61761846513177,44.74038133650397,3208330.0,0.735928037327831
2022-06-29 13:30:00,52.66999816894531,53.52000045776367,51.88999938964844,52.66999816894531,2114300,BLDR,0.0003798032761039849,0.03504080711387714,57.557999992370604,61.43459991455078,,54.004514282756475,57.13792927902257,-3.1334149962660973,-2.8789096774607574,19.821506513835047,57.557999992370604,70.79835010667166,44.317649878069545,3172330.0,0.6664817342458067
2022-06-30 13:30:00,51.7400016784668,54.58000183105469,51.369998931884766,53.70000076293945,3091600,BLDR,0.0195557742510315,0.03556065305570682,57.05249996185303,61.23599990844727,,53.957665286234054,56.88167310655769,-2.924007820323638,-2.887929309656831,23.896224942497383,57.05249996185303,70.05771081329121,44.047289110414845,3223025.0,0.9592230901094468
2022-07-01 13:30:00,53.88999938964844,57.7400016784668,53.70000076293945,57.459999084472656,3419500,BLDR,0.07001858972277941,0.03867331157025602,56.631999778747556,61.08539993286133,,54.496493293168285,56.92476035670239,-2.4282670635341077,-2.795996830886327,43.46358021465359,56.631999778747556,68.96317517178359,44.30082438571152,3306330.0,1.0342282833232013
2022-07-05 13:30:00,56.099998474121094,58.70000076293945,55.900001525878906,58.689998626708984,2625900,BLDR,0.02140618798876215,0.03915006541389103,56.276499557495114,61.01139991760254,,55.14165547996553,57.05622016623435,-1.9145646862688181,-2.6197103566377944,59.327919232728604,56.276499557495114,67.88348863462315,44.66951048036708,3350365.0,0.7837653509393753
2022-07-06 13:30:00,58.66999816894531,59.84000015258789,56.900001525878906,58.86000061035156,2949900,BLDR,0.0028966090921871412,0.03900213173022534,55.89099960327148,60.96039993286133,,55.71371421909752,57.190496911400466,-1.4767826923029475,-2.3911247767534984,61.019937497987556,55.89099960327148,66.53031652478079,45.251682681762176,3386630.0,0.8710428951494553
2022-07-07 13:30:00,59.310001373291016,60.790000915527344,58.720001220703125,60.52000045776367,2783200,BLDR,0.02820251155621234,0.03943686008469567,55.5339994430542,60.853799972534176,,56.45314904216665,57.438260179789964,-0.9851111376233135,-2.109922002655417,63.77996257191256,55.5339994430542,64.91534450123984,46.152654384868555,3451620.0,0.8063460056437267
2022-07-08 13:30:00,60.77000045776367,61.11000061035156,59.72999954223633,60.7400016784668,2111400,BLDR,0.0036351820726878703,0.0389597800904961,55.29499969482422,60.84139999389649,,57.11266948963111,57.68387394200476,-0.5712044523736495,-1.80217845208759,87.72060032121999,55.29499969482422,63.80858844064914,46.7814109489993,3474110.0,0.6077527769702168
2022-07-11 13:30:00,60.02000045776367,61.380001068115234,59.81999969482422,59.97999954223633,1548200,BLDR,-0.012512382535871724,0.03901503761852573,55.03549976348877,60.8326000213623,,57.553799825870975,57.85462698550447,-0.30082715963349216,-1.501908161974618,83.07799302303589,55.03549976348877,62.53809570371639,47.53290382326116,3448985.0,0.4488856866585387
2022-07-12 13:30:00,59.90999984741211,62.65999984741211,59.90999984741211,62.5099983215332,3046700,BLDR,0.042180706879054286,0.03621232962895691,55.152499771118165,60.80339996337891,,58.31629575725494,58.20072610719703,0.11556965005791398,-1.178412572313662,85.24589746268163,55.152499771118165,63.05458167579282,47.25041786644351,3452690.0,0.8824134225777582
2022-07-13 13:30:00,61.18000030517578,63.400001525878906,59.83000183105469,63.11000061035156,2679100,BLDR,0.009598501118686986,0.03084296563573883,55.53449974060059,60.83419998168945,,59.05379196665785,58.56560291158668,0.4881890550711674,-0.8450922243709491,90.42619290588772,55.53449974060059,64.20272727065912,46.86627221054205,3393415.0,0.7894996633185154
2022-07-14 13:30:00,61.2400016784668,63.16999816894531,60.029998779296875,62.849998474121094,2799000,BLDR,-0.004119824650862469,0.030788986968483638,55.92199974060058,60.82559997558594,,59.637825851197576,58.88395667059711,0.7538691806004678,-0.5252999261334992,88.2084618670741,55.92199974060058,65.18120177289684,46.662797708304325,3337990.0,0.8385285755799149
2022-07-15 13:30:00,63.709999084472656,64.0199966430664,61.38999938964844,63.84000015258789,2628700,BLDR,0.015751817064473483,0.03084962625971977,56.34099979400635,60.8057999420166,,60.284316185468,59.252132330682336,1.0321838547856643,-0.21380315651296852,87.65347257061612,56.34099979400635,66.24794547903024,46.43405410898246,3254415.0,0.8077334943453739
2022-07-18 13:30:00,64.30999755859375,65.72000122070312,63.560001373291016,63.720001220703125,2070800,BLDR,-0.0018796825124991479,0.020918242329317115,57.00299987792969,60.70799995422363,,60.81288448390002,59.583971305402784,1.228913178497237,0.07474012044633505,86.35077886981931,57.00299987792969,67.02964256219549,46.97635719366389,3130625.0,0.661465362347774
2022-07-19 13:30:00,65.0199966430664,65.69999694824219,64.27999877929688,65.37000274658203,3159000,BLDR,0.025894562056957504,0.020943180315879963,57.747500038146974,60.69719993591308,,61.513981138773715,60.013628090603206,1.5003530481705099,0.3598627138625452,92.39998250326411,57.747500038146974,67.94456897267321,47.550431103620745,2899820.0,1.089377961390707
2022-07-20 13:30:00,65.29000091552734,66.33000183105469,64.37999725341797,66.12000274658203,2690800,BLDR,0.011473152340340409,0.02091627157000436,58.50850009918213,60.717800064086916,,62.22260116262177,60.466989591053895,1.7556115715678757,0.6390124915687984,92.75268653444331,58.50850009918213,68.82490669953285,48.19209349883141,2840270.0,0.94737472141733
2022-07-21 13:30:00,65.5999984741211,66.11000061035156,63.13999938964844,65.69000244140625,2641900,BLDR,-0.006503331629066023,0.020211386282880935,59.292000198364256,60.73660011291504,,62.75604835080668,60.85470093276439,1.9013474180422918,0.8914794813242025,89.62324780566789,59.292000198364256,69.26856290200544,49.315437494723064,2712095.0,0.9741177945462824
2022-07-22 13:30:00,66.26000213623047,67.55000305175781,64.83999633789062,65.55999755859375,2068100,BLDR,-0.001979066493846826,0.02041653455582361,60.01400012969971,60.745200119018556,,63.18742572513493,61.203926567664844,1.983499157470085,1.1098834196404697,85.2173379419238,60.01400012969971,69.58211135776553,50.4458889016339,2681190.0,0.7713366079986872
2022-07-25 13:30:00,65.37000274658203,66.30999755859375,64.37000274658203,65.18000030517578,1484200,BLDR,-0.00579617552728473,0.020237326711551405,60.633000183105466,60.78900009155274,,63.49397600515101,61.49898654521649,1.9949894599345228,1.2869046297010043,80.46945434135303,60.633000183105466,69.83070129012391,51.43529907608702,2561860.0,0.5793446948701334
2022-07-26 13:30:00,65.18000030517578,65.45999908447266,63.689998626708984,64.33999633789062,1675700,BLDR,-0.012887449575824106,0.02091130299019217,61.17800006866455,60.795800018310544,,63.62413310323057,61.70978628208192,1.9143468211486478,1.4123930691257338,74.2048961507329,61.17800006866455,69.8583002508716,52.49769988645751,2497455.0,0.6709630403751019
2022-07-27 13:30:00,64.76000213623047,65.79000091552734,63.54999923706055,65.23999786376953,1343000,BLDR,0.013988212264613997,0.020125832952961054,61.80749988555908,60.76279998779297,,63.8727278818699,61.971691331307824,1.9010365505620754,1.5101217661202653,72.34843736735729,61.80749988555908,69.6714592473041,53.94354052381407,2446550.0,0.5489362571784758
2022-07-28 13:30:00,65.33000183105469,66.01000213623047,64.16999816894531,65.83000183105469,1986800,BLDR,0.009043592682470125,0.019978703187747224,62.465500068664554,60.745,,64.17384715605928,62.25790484370407,1.915942312355213,1.591285875837163,73.28449738398785,62.465500068664554,69.23658595632963,55.69441418099948,2440175.0,0.8142038993105003
2022-07-29 13:30:00,66.4000015258789,68.30999755859375,66.19000244140625,68.0,2744300,BLDR,0.03296366563249342,0.020485364581530243,63.18050003051758,60.73779998779297,,64.7624863943552,62.68381391345864,2.07867248089655,1.6887631973005248,82.4959094069266,63.18050003051758,69.00871329772843,57.352286763306715,2422810.0,1.1326930299940978
2022-08-01 13:30:00,70.72000122070312,74.4800033569336,69.45999908447266,73.33999633789062,5421900,BLDR,0.07852935791015625,0.021798792311477588,63.97449989318848,60.94479988098144,,66.08210395223264,63.47413785836196,2.6079660938706795,1.8726037772957487,85.74253711143314,63.97449989318848,70.76816335689281,57.18083642948414,2522930.0,2.149048923275715
2022-08-02 13:30:00,71.91000366210938,72.41000366210938,70.12999725341797,70.2699966430664,3339200,BLDR,-0.04185982885355177,0.02481869057160178,64.55349979400634,61.09599983215332,,66.72639540127987,63.9781117279565,2.748283673323371,2.047739757020425,70.31779743579752,64.55349979400634,71.42423649648434,57.68276309152834,2558595.0,1.3050912707951043
2022-08-03 13:30:00,70.11000061035156,71.02999877929688,67.45999908447266,69.01000213623047,2869900,BLDR,-0.01793076087986778,0.02552964649543478,65.0609998703003,61.25979988098145,,67.077719637008,64.35123984829106,2.7264797887169436,2.1834877636816445,66.54136077729669,65.0609998703003,71.65488399182416,58.46711574877643,2554595.0,1.1234266096974275
